Timestamp local time,Store ID,Store name,DoorDash transaction ID,DoorDash order ID,POS order ID,Transaction type,Channel,Description,Subtotal,Tax (subtotal),Customer fees,Tax (customer fees),Total tips,Commission,Tax (commission),Merchant fees | (for historical reference only),Tax (merchant fees) | (for historical reference only),Error charges,Adjustments | (for historical reference only),Net total,Payout date,Payout ID,Merchant fees,Tax (merchant fees),Marketing fees & discounts | (including any applicable taxes),DoorDash marketing credit,Third-party contribution,Adjustments
2025-02-26 17:57:21.551408000,787703,Pizza Palace (Reisterstown),12646318816,8133E590,NULL,Order,Self-delivery,NULL,20.49,1.23,0.00,0.00,2.00,-2.46,0.00,0.00,0.00,0.00,0.00,21.26,2025-03-03,465481849,0.00,0.00,0.00,0.00,0.00,0.00
2025-02-26 18:45:28.521819000,787703,Pizza Palace (Reisterstown),12646901216,633F844D,NULL,Fee,Self-delivery,Ad fee for order_id: 633F844D,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-7.40,0.00,0.00,0.00,-7.40,2025-03-03,465481849,0.00,0.00,-7.40,0.00,0.00,0.00
2025-02-26 19:55:45.676223000,787703,Pizza Palace (Reisterstown),12647861102,633F844D,NULL,Order,Self-delivery,NULL,22.49,1.17,0.00,0.00,1.00,-2.34,0.00,-3.99,0.00,0.00,0.00,18.33,2025-03-03,465481849,0.00,0.00,-3.99,0.00,0.00,0.00
2025-02-26 20:20:27.375576000,787703,Pizza Palace (Reisterstown),12648211693,22DE86F2,NULL,Order,Self-delivery,NULL,31.98,1.64,0.00,0.00,3.50,-3.26,0.00,-5.79,0.00,0.00,0.00,28.07,2025-03-03,465481849,0.00,0.00,-5.79,0.00,0.00,0.00
2025-02-27 12:45:38.276692000,787703,Pizza Palace (Reisterstown),12653570663,B072B31B,NULL,Fee,Self-delivery,Ad fee for order_id: B072B31B,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.95,0.00,0.00,0.00,-4.95,2025-03-03,465481849,0.00,0.00,-4.95,0.00,0.00,0.00
2025-02-27 13:49:29.879162000,787703,Pizza Palace (Reisterstown),12654249077,B072B31B,NULL,Order,Self-delivery,NULL,22.98,1.38,0.00,0.00,3.00,-2.76,0.00,0.00,0.00,0.00,0.00,24.60,2025-03-03,465481849,0.00,0.00,0.00,0.00,0.00,0.00
2025-02-27 16:03:07.589445000,787703,Pizza Palace (Reisterstown),12655525915,936CDA0A,NULL,Fee,Self-delivery,Ad fee for order_id: 936CDA0A,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-7.04,0.00,0.00,0.00,-7.04,2025-03-03,465481849,0.00,0.00,-7.04,0.00,0.00,0.00
2025-02-27 16:05:29.118845000,787703,Pizza Palace (Reisterstown),12655547737,D5F14A7F,NULL,Order,Self-delivery,NULL,33.99,2.04,0.00,0.00,0.00,-2.04,0.00,0.00,0.00,0.00,0.00,33.99,2025-03-03,465481849,0.00,0.00,0.00,0.00,0.00,0.00
2025-02-27 16:19:38.856183000,787703,Pizza Palace (Reisterstown),12655671136,936CDA0A,NULL,Order,Self-delivery,NULL,22.49,1.35,2.99,0.00,0.00,-3.37,0.00,0.00,0.00,0.00,0.00,23.46,2025-03-03,465481849,0.00,0.00,0.00,0.00,0.00,0.00
2025-02-27 19:48:50.854831000,787703,Pizza Palace (Reisterstown),12658150842,2C588E4C,NULL,Fee,Self-delivery,Ad fee for order_id: 2C588E4C,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-6.32,0.00,0.00,0.00,-6.32,2025-03-03,465481849,0.00,0.00,-6.32,0.00,0.00,0.00
2025-02-27 20:54:43.200905000,787703,Pizza Palace (Reisterstown),12659096467,2C588E4C,NULL,Order,Self-delivery,NULL,36.78,2.21,2.99,0.00,3.50,-5.52,0.00,0.00,0.00,0.00,0.00,39.96,2025-03-03,465481849,0.00,0.00,0.00,0.00,0.00,0.00
2025-02-28 11:35:29.003384000,787703,Pizza Palace (Reisterstown),12663244012,2B56AE42,NULL,Fee,Self-delivery,Ad fee for order_id: 2B56AE42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-7.44,0.00,0.00,0.00,-7.44,2025-03-04,465672564,0.00,0.00,-7.44,0.00,0.00,0.00
2025-02-28 12:39:06.057747000,787703,Pizza Palace (Reisterstown),12663850271,2B56AE42,NULL,Order,Self-delivery,NULL,28.73,1.55,0.00,0.00,3.00,-3.09,0.00,-3.99,0.00,0.00,0.00,26.20,2025-03-04,465672564,0.00,0.00,-3.99,0.00,0.00,0.00
2025-02-28 12:50:01.554823000,787703,Pizza Palace (Reisterstown),12663966607,CD12ACE1,NULL,Order,Self-delivery,NULL,21.49,1.29,0.00,0.00,1.00,-2.58,0.00,0.00,0.00,0.00,0.00,21.20,2025-03-04,465672564,0.00,0.00,0.00,0.00,0.00,0.00
2025-02-28 18:36:34.763909000,787703,Pizza Palace (Reisterstown),12667634905,3FCBFD81,NULL,Fee,Self-delivery,Ad fee for order_id: 3FCBFD81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.22,0.00,0.00,0.00,-5.22,2025-03-04,465672564,0.00,0.00,-5.22,0.00,0.00,0.00
2025-02-28 19:21:41.061310000,787703,Pizza Palace (Reisterstown),12668314251,3FCBFD81,NULL,Order,Self-delivery,NULL,16.99,0.87,2.99,0.00,0.00,-2.17,0.00,-3.54,0.00,0.00,0.00,15.14,2025-03-04,465672564,0.00,0.00,-3.54,0.00,0.00,0.00
2025-02-28 19:51:10.063168000,787703,Pizza Palace (Reisterstown),12668788033,3FCBFD81,NULL,Fee,Self-delivery,Ad fee for order_id: 3FCBFD81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.22,0.00,0.00,0.00,5.22,2025-03-04,465672564,0.00,0.00,5.22,0.00,0.00,0.00
2025-02-28 20:15:36.397892000,787703,Pizza Palace (Reisterstown),12669185714,EB2679C3,NULL,Order,Self-delivery,NULL,12.99,0.78,0.00,0.00,3.00,-1.56,0.00,0.00,0.00,0.00,0.00,15.21,2025-03-04,465672564,0.00,0.00,0.00,0.00,0.00,0.00
2025-02-28 20:15:50.855496000,787703,Pizza Palace (Reisterstown),12669189393,67458B04,NULL,Order,Self-delivery,NULL,29.98,1.80,0.00,0.00,3.00,-3.60,0.00,0.00,0.00,0.00,0.00,31.18,2025-03-04,465672564,0.00,0.00,0.00,0.00,0.00,0.00
2025-02-28 21:31:21.467503000,787703,Pizza Palace (Reisterstown),12670357922,1D03C940,NULL,Order,Self-delivery,NULL,14.99,0.90,0.00,0.00,0.00,-1.80,0.00,0.00,0.00,0.00,0.00,14.09,2025-03-04,465672564,0.00,0.00,0.00,0.00,0.00,0.00
2025-02-28 21:54:49.670456000,787703,Pizza Palace (Reisterstown),12670693065,285015B2,NULL,Order,Self-delivery,NULL,27.18,1.46,0.00,0.00,4.50,-2.90,0.00,-3.99,0.00,0.00,0.00,26.25,2025-03-04,465672564,0.00,0.00,-3.99,0.00,0.00,0.00
2025-02-28 22:29:06.527115000,787703,Pizza Palace (Reisterstown),12671124386,B6B7F00F,NULL,Fee,Self-delivery,Ad fee for order_id: B6B7F00F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-8.49,0.00,0.00,0.00,-8.49,2025-03-04,465672564,0.00,0.00,-8.49,0.00,0.00,0.00
2025-02-28 22:37:02.847612000,787703,Pizza Palace (Reisterstown),12671219397,B6B7F00F,NULL,Order,Self-delivery,NULL,39.98,2.40,2.99,0.00,3.00,-6.00,0.00,0.00,0.00,0.00,0.00,42.37,2025-03-04,465672564,0.00,0.00,0.00,0.00,0.00,0.00
2025-03-01 11:16:54.147276000,787703,Pizza Palace (Reisterstown),12674405747,69DBC96A,NULL,Order,Self-delivery,NULL,29.48,1.77,0.00,0.00,7.00,-3.54,0.00,0.00,0.00,0.00,0.00,34.71,2025-03-05,465746603,0.00,0.00,0.00,0.00,0.00,0.00
2025-03-01 17:51:12.305031000,787703,Pizza Palace (Reisterstown),12678240902,6D7AC26B,NULL,Fee,Self-delivery,Ad fee for order_id: 6D7AC26B,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.41,0.00,0.00,0.00,-5.41,2025-03-05,465746603,0.00,0.00,-5.41,0.00,0.00,0.00
2025-03-01 18:56:29.432308000,787703,Pizza Palace (Reisterstown),12679106928,7CCC7391,NULL,Fee,Self-delivery,Ad fee for order_id: 7CCC7391,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-7.73,0.00,0.00,0.00,-7.73,2025-03-05,465746603,0.00,0.00,-7.73,0.00,0.00,0.00
2025-03-01 19:03:39.281051000,787703,Pizza Palace (Reisterstown),12679210847,6D7AC26B,NULL,Order,Self-delivery,NULL,15.89,0.82,0.00,0.00,0.00,-1.62,0.00,-3.37,0.00,0.00,0.00,11.72,2025-03-05,465746603,0.00,0.00,-3.37,0.00,0.00,0.00
2025-03-01 19:25:27.589909000,787703,Pizza Palace (Reisterstown),12679529414,62043E09,NULL,Fee,Self-delivery,Ad fee for order_id: 62043E09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.64,0.00,0.00,0.00,-5.64,2025-03-05,465746603,0.00,0.00,-5.64,0.00,0.00,0.00
2025-03-01 20:16:45.435478000,787703,Pizza Palace (Reisterstown),12680308218,7CCC7391,NULL,Order,Self-delivery,NULL,22.13,1.33,0.00,0.00,7.50,-2.66,0.00,0.00,0.00,0.00,0.00,28.30,2025-03-05,465746603,0.00,0.00,0.00,0.00,0.00,0.00
2025-03-01 20:43:13.143215000,787703,Pizza Palace (Reisterstown),12680706405,62043E09,NULL,Order,Self-delivery,NULL,19.98,1.02,0.00,0.00,3.00,-2.04,0.00,-3.99,0.00,0.00,0.00,17.97,2025-03-05,465746603,0.00,0.00,-3.99,0.00,0.00,0.00
2025-03-01 20:47:52.644188000,787703,Pizza Palace (Reisterstown),12680776066,32CB853C,NULL,Order,Self-delivery,NULL,15.89,0.82,0.00,0.00,1.00,-1.62,0.00,-3.37,0.00,0.00,0.00,12.72,2025-03-05,465746603,0.00,0.00,-3.37,0.00,0.00,0.00
2025-03-01 21:04:09.674267000,787703,Pizza Palace (Reisterstown),12681010607,393FDBAE,NULL,Order,Self-delivery,NULL,13.94,0.84,2.99,0.00,3.50,-2.09,0.00,0.00,0.00,0.00,0.00,19.18,2025-03-05,465746603,0.00,0.00,0.00,0.00,0.00,0.00
2025-03-01 21:10:48.613104000,787703,Pizza Palace (Reisterstown),12681108872,5F570ACC,NULL,Fee,Self-delivery,Ad fee for order_id: 5F570ACC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-6.05,0.00,0.00,0.00,-6.05,2025-03-05,465746603,0.00,0.00,-6.05,0.00,0.00,0.00
2025-03-01 21:54:28.574941000,787703,Pizza Palace (Reisterstown),12681695541,2F0A2CC8,NULL,Order,Self-delivery,NULL,27.98,1.50,0.00,0.00,4.00,-3.00,0.00,-3.99,0.00,0.00,0.00,26.49,2025-03-05,465746603,0.00,0.00,-3.99,0.00,0.00,0.00
2025-03-01 21:54:56.300669000,787703,Pizza Palace (Reisterstown),12681701069,5A47ACB3,NULL,Order,Self-delivery,NULL,14.97,0.90,0.00,0.00,1.50,-1.80,0.00,0.00,0.00,0.00,0.00,15.57,2025-03-05,465746603,0.00,0.00,0.00,0.00,0.00,0.00
2025-03-01 21:54:58.500979000,787703,Pizza Palace (Reisterstown),12681701520,5F570ACC,NULL,Order,Self-delivery,NULL,13.94,0.84,0.00,0.00,0.00,-1.67,0.00,0.00,0.00,0.00,0.00,13.11,2025-03-05,465746603,0.00,0.00,0.00,0.00,0.00,0.00
2025-03-01 22:07:29.589793000,787703,Pizza Palace (Reisterstown),12681855165,FD9DBA1B,NULL,Fee,Self-delivery,Ad fee for order_id: FD9DBA1B,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.27,0.00,0.00,0.00,-3.27,2025-03-05,465746603,0.00,0.00,-3.27,0.00,0.00,0.00
2025-03-01 22:38:21.490412000,787703,Pizza Palace (Reisterstown),12682209284,FD9DBA1B,NULL,Order,Self-delivery,NULL,21.63,1.30,0.00,0.00,0.00,-2.60,0.00,0.00,0.00,0.00,0.00,20.33,2025-03-05,465746603,0.00,0.00,0.00,0.00,0.00,0.00
2025-03-01 22:38:24.095791000,787703,Pizza Palace (Reisterstown),12682209767,D1351FE5,NULL,Order,Self-delivery,NULL,20.98,1.26,0.00,0.00,0.00,-1.26,0.00,0.00,0.00,0.00,0.00,20.98,2025-03-05,465746603,0.00,0.00,0.00,0.00,0.00,0.00
2025-03-02 06:25:40.309265000,787703,Pizza Palace (Reisterstown),12684262572,NULL,NULL,Fee,NULL,Tablet fee,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,0.00,0.00,0.00,-3.00,2025-03-06,466299122,-3.00,0.00,0.00,0.00,0.00,0.00
2025-03-02 13:16:05.530082000,787703,Pizza Palace (Reisterstown),12686223476,55F1DA33,NULL,Order,Self-delivery,NULL,22.98,1.38,0.00,0.00,3.00,-2.76,0.00,0.00,0.00,0.00,0.00,24.60,2025-03-06,466299122,0.00,0.00,0.00,0.00,0.00,0.00
2025-03-02 13:52:12.845339000,787703,Pizza Palace (Reisterstown),12686563799,73ADEF3C,NULL,Order,Self-delivery,NULL,22.28,1.16,0.00,0.00,5.00,-2.31,0.00,-3.99,0.00,0.00,0.00,22.14,2025-03-06,466299122,0.00,0.00,-3.99,0.00,0.00,0.00
2025-03-02 17:37:50.231364000,787703,Pizza Palace (Reisterstown),12688864378,1A4A19F6,NULL,Fee,Self-delivery,Ad fee for order_id: 1A4A19F6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-6.50,0.00,0.00,0.00,-6.50,2025-03-06,466299122,0.00,0.00,-6.50,0.00,0.00,0.00
2025-03-02 18:48:22.777519000,787703,Pizza Palace (Reisterstown),12689747551,1A4A19F6,NULL,Order,Self-delivery,NULL,30.18,1.54,0.00,0.00,0.00,-3.08,0.00,-5.52,0.00,0.00,0.00,23.12,2025-03-06,466299122,0.00,0.00,-5.52,0.00,0.00,0.00
2025-03-02 19:34:21.591505000,787703,Pizza Palace (Reisterstown),12690383372,E04DAB07,NULL,Fee,Self-delivery,Ad fee for order_id: E04DAB07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.86,0.00,0.00,0.00,-4.86,2025-03-06,466299122,0.00,0.00,-4.86,0.00,0.00,0.00
2025-03-02 19:52:08.988691000,787703,Pizza Palace (Reisterstown),12690634107,285CC189,NULL,Order,Self-delivery,NULL,14.99,0.90,0.00,0.00,0.00,-0.90,0.00,0.00,0.00,0.00,0.00,14.99,2025-03-06,466299122,0.00,0.00,0.00,0.00,0.00,0.00
2025-03-02 19:52:30.003189000,787703,Pizza Palace (Reisterstown),12690638985,E04DAB07,NULL,Order,Self-delivery,NULL,27.98,1.68,0.00,0.00,0.00,-1.68,0.00,0.00,0.00,0.00,0.00,27.98,2025-03-06,466299122,0.00,0.00,0.00,0.00,0.00,0.00
2025-03-02 19:52:32.257948000,787703,Pizza Palace (Reisterstown),12690639584,74E7A153,NULL,Order,Self-delivery,NULL,59.10,3.19,0.00,0.00,8.00,-6.37,0.00,-6.99,0.00,0.00,0.00,56.93,2025-03-06,466299122,0.00,0.00,-6.99,0.00,0.00,0.00
2025-03-02 22:27:45.786774000,787703,Pizza Palace (Reisterstown),12692544709,D9DA1785,NULL,Order,Self-delivery,NULL,27.98,1.50,2.99,0.00,3.50,-3.75,0.00,-3.99,0.00,0.00,0.00,28.23,2025-03-06,466299122,0.00,0.00,-3.99,0.00,0.00,0.00
2025-03-03 13:31:47.434763000,787703,Pizza Palace (Reisterstown),12696190600,6A1956F1,NULL,Order,Self-delivery,NULL,15.89,0.82,0.00,0.00,1.00,-1.62,0.00,-3.37,0.00,0.00,0.00,12.72,2025-03-07,466345778,0.00,0.00,-3.37,0.00,0.00,0.00
2025-03-03 14:07:11.089714000,787703,Pizza Palace (Reisterstown),12696514748,6E4205A3,NULL,Order,Self-delivery,NULL,20.99,1.26,0.00,0.00,5.00,-2.52,0.00,0.00,0.00,0.00,0.00,24.73,2025-03-07,466345778,0.00,0.00,0.00,0.00,0.00,0.00
2025-03-03 14:45:18.456352000,787703,Pizza Palace (Reisterstown),12696857052,538D0F00,NULL,Fee,Self-delivery,Ad fee for order_id: 538D0F00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.27,0.00,0.00,0.00,-3.27,2025-03-07,466345778,0.00,0.00,-3.27,0.00,0.00,0.00
2025-03-03 15:51:59.980610000,787703,Pizza Palace (Reisterstown),12697417852,538D0F00,NULL,Order,Self-delivery,NULL,44.92,2.70,0.00,0.00,4.50,-5.39,0.00,0.00,0.00,0.00,0.00,46.73,2025-03-07,466345778,0.00,0.00,0.00,0.00,0.00,0.00
2025-03-03 18:34:29.304458000,787703,Pizza Palace (Reisterstown),12698904752,FF4A23C4,NULL,Fee,Self-delivery,Ad fee for order_id: FF4A23C4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.10,0.00,0.00,0.00,-4.10,2025-03-07,466345778,0.00,0.00,-4.10,0.00,0.00,0.00
2025-03-03 19:13:53.896349000,787703,Pizza Palace (Reisterstown),12699375004,9C3AD1BD,NULL,Order,Self-delivery,NULL,14.99,0.90,0.00,0.00,4.00,-1.80,0.00,0.00,0.00,0.00,0.00,18.09,2025-03-07,466345778,0.00,0.00,0.00,0.00,0.00,0.00
2025-03-03 19:50:40.085967000,787703,Pizza Palace (Reisterstown),12699822953,FF4A23C4,NULL,Order,Self-delivery,NULL,15.89,0.82,2.99,0.00,2.00,-2.03,0.00,-3.37,0.00,0.00,0.00,16.30,2025-03-07,466345778,0.00,0.00,-3.37,0.00,0.00,0.00
2025-03-03 20:09:24.795902000,787703,Pizza Palace (Reisterstown),12700052741,45500198,NULL,Fee,Self-delivery,Ad fee for order_id: 45500198,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.02,0.00,0.00,0.00,-4.02,2025-03-07,466345778,0.00,0.00,-4.02,0.00,0.00,0.00
2025-03-03 20:32:02.169232000,787703,Pizza Palace (Reisterstown),12700353371,953F34DA,NULL,Order,Self-delivery,NULL,26.79,1.43,2.99,0.00,0.00,-3.57,0.00,-3.99,0.00,0.00,0.00,23.65,2025-03-07,466345778,0.00,0.00,-3.99,0.00,0.00,0.00
2025-03-03 20:39:11.749047000,787703,Pizza Palace (Reisterstown),12700441023,45500198,NULL,Order,Self-delivery,NULL,15.99,0.82,2.99,0.00,2.50,-2.04,0.00,-3.39,0.00,0.00,0.00,16.87,2025-03-07,466345778,0.00,0.00,-3.39,0.00,0.00,0.00
2025-03-03 22:01:02.914814000,787703,Pizza Palace (Reisterstown),12701344904,EAA1A592,NULL,Order,Self-delivery,NULL,41.96,2.16,0.00,0.00,7.50,-4.32,0.00,-6.99,0.00,0.00,0.00,40.31,2025-03-07,466345778,0.00,0.00,-6.99,0.00,0.00,0.00
2025-03-05 16:27:43.043917000,787703,Pizza Palace (Reisterstown),12715801697,0CA2CC29,NULL,Fee,Self-delivery,Ad fee for order_id: 0CA2CC29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-7.65,0.00,0.00,0.00,-7.65,2025-03-10,467202735,0.00,0.00,-7.65,0.00,0.00,0.00
2025-03-05 16:44:18.513370000,787703,Pizza Palace (Reisterstown),12715950649,0CA2CC29,NULL,Order,Self-delivery,NULL,42.23,2.54,0.00,0.00,5.50,-5.07,0.00,0.00,0.00,0.00,0.00,45.20,2025-03-10,467202735,0.00,0.00,0.00,0.00,0.00,0.00
2025-03-05 19:16:31.991223000,787703,Pizza Palace (Reisterstown),12717667906,F1B01C2B,NULL,Order,Self-delivery,NULL,22.49,1.35,0.00,0.00,1.00,-2.70,0.00,0.00,0.00,0.00,0.00,22.14,2025-03-10,467202735,0.00,0.00,0.00,0.00,0.00,0.00
2025-03-05 20:24:14.795858000,787703,Pizza Palace (Reisterstown),12718593580,5508AE15,NULL,Order,Self-delivery,NULL,20.98,1.26,0.00,0.00,7.00,-2.52,0.00,0.00,0.00,0.00,0.00,26.72,2025-03-10,467202735,0.00,0.00,0.00,0.00,0.00,0.00
2025-03-05 21:14:19.216775000,787703,Pizza Palace (Reisterstown),12719242765,4A993616,NULL,Order,Self-delivery,NULL,15.99,0.82,2.99,0.00,0.00,-2.04,0.00,-3.39,0.00,0.00,0.00,14.37,2025-03-10,467202735,0.00,0.00,-3.39,0.00,0.00,0.00
2025-03-05 21:30:20.053044000,787703,Pizza Palace (Reisterstown),12719430927,C21BC0CC,NULL,Fee,Self-delivery,Ad fee for order_id: C21BC0CC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.37,0.00,0.00,0.00,-5.37,2025-03-10,467202735,0.00,0.00,-5.37,0.00,0.00,0.00
2025-03-05 22:04:42.826968000,787703,Pizza Palace (Reisterstown),12719810405,D2BDF16A,NULL,Order,Self-delivery,NULL,17.49,0.90,2.99,0.00,2.00,-2.23,0.00,-3.61,0.00,0.00,0.00,17.54,2025-03-10,467202735,0.00,0.00,-3.61,0.00,0.00,0.00
2025-03-05 22:10:57.702047000,787703,Pizza Palace (Reisterstown),12719878666,C21BC0CC,NULL,Order,Self-delivery,NULL,33.92,2.04,0.00,0.00,3.50,-4.07,0.00,0.00,0.00,0.00,0.00,35.39,2025-03-10,467202735,0.00,0.00,0.00,0.00,0.00,0.00
2025-03-06 15:57:17.997629000,787703,Pizza Palace (Reisterstown),12725246758,DA2F4FB7,NULL,Fee,Self-delivery,Ad fee for order_id: DA2F4FB7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.16,0.00,0.00,0.00,-5.16,2025-03-10,467202735,0.00,0.00,-5.16,0.00,0.00,0.00
2025-03-06 17:06:54.544789000,787703,Pizza Palace (Reisterstown),12725868381,DA2F4FB7,NULL,Order,Self-delivery,NULL,24.98,1.32,2.99,0.00,0.00,-3.30,0.00,-3.99,0.00,0.00,0.00,22.00,2025-03-10,467202735,0.00,0.00,-3.99,0.00,0.00,0.00
2025-03-06 18:18:40.708419000,787703,Pizza Palace (Reisterstown),12726647622,5F4246E8,NULL,Order,Self-delivery,NULL,39.72,2.39,3.99,0.00,6.93,0.00,0.00,-1.95,0.00,0.00,0.00,51.08,2025-03-10,467202735,-1.95,0.00,0.00,0.00,0.00,0.00
2025-03-06 22:33:40.406740000,787703,Pizza Palace (Reisterstown),12729940348,56B54FAE,NULL,Order,Self-delivery,NULL,27.48,1.47,0.00,0.00,2.00,-2.94,0.00,-3.99,0.00,0.00,0.00,24.02,2025-03-10,467202735,0.00,0.00,-3.99,0.00,0.00,0.00
2025-03-07 14:51:06.929619000,787703,Pizza Palace (Reisterstown),12734740327,B237987E,NULL,Order,Self-delivery,NULL,32.98,1.98,0.00,0.00,0.00,-1.98,0.00,0.00,0.00,0.00,0.00,32.98,2025-03-11,467372194,0.00,0.00,0.00,0.00,0.00,0.00
2025-03-07 16:53:19.301154000,787703,Pizza Palace (Reisterstown),12735907264,271750F9,NULL,Fee,Self-delivery,Ad fee for order_id: 271750F9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-6.92,0.00,0.00,0.00,-6.92,2025-03-11,467372194,0.00,0.00,-6.92,0.00,0.00,0.00
2025-03-07 18:00:24.200116000,787703,Pizza Palace (Reisterstown),12736670677,271750F9,NULL,Order,Self-delivery,NULL,13.29,0.80,0.00,0.00,2.00,-1.59,0.00,0.00,0.00,0.00,0.00,14.50,2025-03-11,467372194,0.00,0.00,0.00,0.00,0.00,0.00
2025-03-07 18:15:08.797698000,787703,Pizza Palace (Reisterstown),12736865064,021030D1,NULL,Fee,Self-delivery,Ad fee for order_id: 021030D1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.53,0.00,0.00,0.00,-4.53,2025-03-11,467372194,0.00,0.00,-4.53,0.00,0.00,0.00
2025-03-07 18:17:04.063075000,787703,Pizza Palace (Reisterstown),12736890574,021030D1,NULL,Order,Self-delivery,NULL,13.99,0.84,2.99,0.00,1.00,-2.10,0.00,0.00,0.00,0.00,0.00,16.72,2025-03-11,467372194,0.00,0.00,0.00,0.00,0.00,0.00
2025-03-07 20:22:42.608414000,787703,Pizza Palace (Reisterstown),12738831235,B0E6A415,NULL,Fee,Self-delivery,Ad fee for order_id: B0E6A415,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.02,0.00,0.00,0.00,-3.02,2025-03-11,467372194,0.00,0.00,-3.02,0.00,0.00,0.00
2025-03-07 20:35:47.349795000,787703,Pizza Palace (Reisterstown),12739039823,B0E6A415,NULL,Order,Self-delivery,NULL,41.98,2.52,0.00,0.00,0.00,-2.52,0.00,0.00,0.00,0.00,0.00,41.98,2025-03-11,467372194,0.00,0.00,0.00,0.00,0.00,0.00
2025-03-07 21:41:59.427029000,787703,Pizza Palace (Reisterstown),12740018824,C6F78A8C,NULL,Order,Self-delivery,NULL,18.19,0.93,2.99,0.00,3.00,-2.32,0.00,-3.72,0.00,0.00,0.00,19.07,2025-03-11,467372194,0.00,0.00,-3.72,0.00,0.00,0.00
2025-03-07 22:34:42.665504000,787703,Pizza Palace (Reisterstown),12740682000,85BE5343,NULL,Order,Self-delivery,NULL,19.74,1.19,0.00,0.00,2.50,-2.37,0.00,0.00,0.00,0.00,0.00,21.06,2025-03-11,467372194,0.00,0.00,0.00,0.00,0.00,0.00
2025-03-07 22:34:44.775423000,787703,Pizza Palace (Reisterstown),12740682450,90522B03,NULL,Order,Self-delivery,NULL,19.49,1.00,2.99,0.00,1.00,-2.49,0.00,-3.91,0.00,0.00,0.00,18.08,2025-03-11,467372194,0.00,0.00,-3.91,0.00,0.00,0.00
2025-03-08 12:53:42.366652000,787703,Pizza Palace (Reisterstown),12744548613,BF65836C,NULL,Fee,Self-delivery,Ad fee for order_id: BF65836C,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.30,0.00,0.00,0.00,-3.30,2025-03-12,467437927,0.00,0.00,-3.30,0.00,0.00,0.00
2025-03-08 13:58:33.662486000,787703,Pizza Palace (Reisterstown),12745158513,BF65836C,NULL,Order,Self-delivery,NULL,44.43,2.31,0.00,0.00,3.50,-4.61,0.00,-6.99,0.00,0.00,0.00,38.64,2025-03-12,467437927,0.00,0.00,-6.99,0.00,0.00,0.00
2025-03-08 15:22:45.796278000,787703,Pizza Palace (Reisterstown),12745988032,2EBB99F8,NULL,Order,Self-delivery,NULL,24.98,1.32,2.99,0.00,0.00,-3.30,0.00,-3.99,0.00,0.00,0.00,22.00,2025-03-12,467437927,0.00,0.00,-3.99,0.00,0.00,0.00
2025-03-08 16:41:03.660114000,787703,Pizza Palace (Reisterstown),12746767493,0390A069,NULL,Order,Self-delivery,NULL,14.99,0.90,0.00,0.00,3.00,-1.80,0.00,0.00,0.00,0.00,0.00,17.09,2025-03-12,467437927,0.00,0.00,0.00,0.00,0.00,0.00
2025-03-08 17:22:25.817862000,787703,Pizza Palace (Reisterstown),12747207724,F87F8047,NULL,Fee,Self-delivery,Ad fee for order_id: F87F8047,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.88,0.00,0.00,0.00,-3.88,2025-03-12,467437927,0.00,0.00,-3.88,0.00,0.00,0.00
2025-03-08 17:51:34.545327000,787703,Pizza Palace (Reisterstown),12747551629,F87F8047,NULL,Order,Self-delivery,NULL,8.99,0.54,0.00,0.00,0.00,-0.54,0.00,0.00,0.00,0.00,0.00,8.99,2025-03-12,467437927,0.00,0.00,0.00,0.00,0.00,0.00
2025-03-08 18:27:21.232360000,787703,Pizza Palace (Reisterstown),12748002478,92A12DEA,NULL,Fee,Self-delivery,Ad fee for order_id: 92A12DEA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.14,0.00,0.00,0.00,-4.14,2025-03-12,467437927,0.00,0.00,-4.14,0.00,0.00,0.00
